,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
p1455,-0.008356657,-0.06666614,0.045654,0.09435364,0.21628532,-0.07222229,0.112303995,-0.042028405,-0.03603092,0.27690294,0.051937092,-0.12907568,0.026656367,-0.12751451,0.10261602,0.18209858,-0.15949962,-0.015973158,-0.24407081,0.32722768,0.06252651,-0.07775834,-0.15815824,-0.28373358,-0.05602412,0.123377256,-0.035177853,0.093908735,0.062901296,-0.069345675,-0.18499306,0.033438813,0.08193334,0.0781987,-0.011844587,0.13179642,0.122969046,0.0016342083,0.012867992,0.10227097,0.070813216,0.19775589,-0.0046520145,-0.015109286,0.21976992,-0.19276898,-0.088443324,0.06014726,0.14585212,0.071659945,0.12943438,0.124605626,0.06207311,0.0082395,-0.17493264,-0.05126703,0.11675035,-0.06484579,-0.082497686,0.04415478,-0.28552994,0.10503791,0.061215345,-0.05026186,0.25570583,-0.16035242,0.009228312,0.029282082,0.037513953,-0.073855035,-0.033771634,-0.13661116,-0.3129737,-0.18128297,0.17012659,-0.062563054,-0.027240405,-0.14228538,-0.20753156,-0.02560835,-0.13831826,0.045047466,0.19157541,0.27440184,0.053307533,0.30897874,0.1703256,-0.24090096,-0.0010519915,0.10728966,0.004412014,-0.09628774,0.031191133,0.040790007,0.061744493,0.13578033,-0.17652486,-0.19491118,0.015340335,0.07042027,-0.19608726,0.11032283,0.06877538,-0.073876694,0.03474943,0.08259623,-0.06589175,0.08273716,0.17841862,0.0047587627,0.0023323756,-0.16825259,-0.045132697,0.06160832,0.037366167,0.035679843,0.1649167,0.0021903943,0.1753777,0.044338066,-0.0911923,-0.23989634,-0.121389665,0.14121178,-0.23800631,0.08034377,-0.07530188,0.0032505195
p1456,-0.0049939156,-0.06264849,0.0633124,0.13835298,0.23353665,-0.07220401,0.12478865,-0.03497474,-0.046214096,0.2878495,0.05727609,-0.12851529,-0.010502059,-0.11495053,0.10690637,0.20916735,-0.18840976,-0.021374572,-0.22545455,0.369163,0.05607035,-0.07071853,-0.18538629,-0.3210536,-0.043673795,0.111309014,-0.03315583,0.11845166,0.097084865,-0.077289954,-0.21472353,0.049711823,0.05368531,0.09801972,-0.010628642,0.1411605,0.11437386,-0.010248888,0.008481792,0.09625535,0.0766044,0.2273174,-0.022214472,-0.023976065,0.23186804,-0.22244588,-0.14463769,0.101606995,0.20202221,0.09018295,0.14084454,0.12998608,0.08788681,0.009119861,-0.18999441,-0.027643302,0.10285394,-0.055984102,-0.08532594,0.017019112,-0.27990776,0.1623618,0.042250063,-0.061581507,0.27942806,-0.19988987,0.006379344,0.028404925,0.050317887,-0.083195776,-0.03863345,-0.15292028,-0.3781898,-0.2132876,0.19426115,-0.06912511,-0.03728189,-0.15231617,-0.22778738,0.0023163415,-0.14228727,0.069339275,0.2335678,0.30261946,0.053427182,0.35505325,0.21180233,-0.2730932,0.008804982,0.12632433,0.046077944,-0.13284671,0.0197803,0.05900639,0.043710582,0.14533757,-0.21766105,-0.22427838,0.03025545,0.058138695,-0.21958874,0.09929738,0.08882336,-0.06390325,0.06253394,0.10776496,-0.10591766,0.06962427,0.18385997,-0.010202731,-0.017857064,-0.17948273,-0.035532363,0.06762332,0.020944208,0.003390638,0.1601152,-0.026489412,0.2030509,0.04544555,-0.08055941,-0.28797716,-0.10592437,0.13695918,-0.28552485,0.07938642,-0.064628035,-0.006140559
p1457,0.0003795419,0.0033828514,-0.0051711816,-0.00024911575,-0.003965088,0.0023516454,-0.0040299036,0.005753942,-0.000922014,-0.002809761,0.0065183844,-0.0063159317,0.0056339987,0.0035739746,-0.007737305,0.0004361514,0.0017874045,-0.0010015499,-0.0017190538,-0.00555564,0.00011499412,0.0045106392,-0.0021272749,0.0035931254,-0.006462304,0.003772039,0.00298646,-0.0061563216,-0.0046693543,-0.0037065903,0.0035878709,0.0056322403,-0.00085279904,-0.006357408,0.007320421,-0.0071199844,0.007608128,0.00580638,0.002041839,-0.004517085,0.0041986946,-0.00023282412,0.0018573776,-0.0048750993,-0.0024468638,0.004681322,0.005357478,-0.0012479564,-0.0020519253,-0.00033588614,0.0051386114,0.0037036818,-0.0053114975,0.0050427923,0.004544367,0.0067127794,0.0030905427,0.00048731547,0.007471349,-0.0030646073,0.0017446652,0.0055697244,0.004955928,-0.0020178491,-0.00035473797,0.007810752,-0.0036451267,-0.003926838,-0.0073667224,-0.002343975,-8.920394e-05,0.0023088977,0.0029034084,-0.005242115,0.0040014666,0.0059753973,-0.007269752,-0.0036762692,-0.0027918108,-0.0047316244,-0.0072664777,-0.005346382,-0.0052766614,0.0018388154,0.0017063189,0.0041199904,-0.006116383,-0.0076318756,0.004927573,-0.006905118,-0.004242166,-0.004333961,0.0005383538,0.0051114624,-0.0056485217,0.0070946943,0.005742289,0.006788306,-0.0075768754,0.0017181495,-0.0035231058,-0.0031927787,0.0022605965,-0.007518121,-7.5427815e-06,0.0009399457,0.0029134918,0.005993774,0.0042415913,0.0003385311,0.0046034157,-0.00048075244,-0.0038716337,0.0031778151,-0.005239214,-0.00049602706,0.005223506,0.007438314,0.005756085,-0.0005537346,-0.005907488,-0.0035163611,0.0064183865,0.0023167916,-0.0024404097,0.005029681,0.0044784416,-0.0072551062
p1458,-0.0028211533,-0.089712635,0.047027353,0.04009529,0.18931513,-0.08998302,0.09287846,-0.08133505,-0.008916782,0.28126842,0.07950544,-0.12761849,0.063444756,-0.1552451,0.092315555,0.16017434,-0.14360403,0.0008736215,-0.29348314,0.27730447,0.09672908,-0.06293887,-0.16593039,-0.2733528,-0.088551626,0.09901578,-0.064582676,0.10308572,0.04789139,-0.057880245,-0.16777629,0.03040992,0.093396425,0.040487546,0.0017773538,0.16847172,0.14259797,0.024281783,0.034770817,0.1319175,0.08100868,0.17981091,0.03229177,-0.03338762,0.18640707,-0.13297069,-0.04017111,0.007192894,0.09960077,0.072050005,0.13135545,0.09635438,0.047491983,0.04310706,-0.13685617,-0.08188184,0.13097684,-0.13003688,-0.05135056,0.124668136,-0.29448456,0.053782545,0.061746262,-0.052474573,0.22056997,-0.10263751,0.049511734,0.047473088,-0.008601834,-0.059390776,-0.042304907,-0.11812018,-0.2804511,-0.122891344,0.17650762,-0.06503228,-0.013540638,-0.14223316,-0.18400742,-0.026470957,-0.13030502,-0.027312594,0.21665509,0.23329479,0.094928995,0.262899,0.13112235,-0.23535366,0.030900069,0.08499729,-0.06922572,-0.08073931,0.036781933,0.045254722,0.10354847,0.11872845,-0.12683307,-0.15643334,-0.010380178,0.047936525,-0.19507954,0.11844706,0.03391699,-0.06699947,0.071292534,0.034985945,-0.026844189,0.10262645,0.17010398,-4.5316847e-06,-0.0005210452,-0.17441514,-0.05200918,0.06843463,0.02715261,0.05329971,0.1698213,0.047379497,0.12250475,0.05488784,-0.06889752,-0.19468893,-0.17027478,0.108432665,-0.1949586,0.031848606,-0.095364764,0.022209452
p1459,0.021396687,-0.14872532,-0.011514461,0.15634933,0.27350223,-0.0038635947,0.014999048,-0.11033484,0.028575443,0.27651682,0.069540314,-0.06502144,0.04794019,-0.2628675,0.061789755,0.2284509,-0.07851947,0.08770789,-0.34267688,0.36059597,0.13655518,-0.11110319,-0.1947682,-0.29638073,-0.20858373,0.06720581,-0.06051304,0.12785883,0.0800655,-0.016465412,-0.091706045,0.094830245,0.07788269,-0.017022258,-0.052049644,0.23704568,0.24182443,0.020841684,0.024670146,0.23413035,0.16744289,0.16490144,0.041231394,-0.044611923,0.1845414,-0.025915235,-0.040602766,-0.015759828,-0.007747221,-0.05421641,0.1269243,0.024554692,0.067714065,0.16189343,-0.25573805,-0.14075367,0.14331062,-0.22972035,-0.042341005,0.21897715,-0.30563405,-0.030894592,-0.039916776,0.032086324,0.20114978,-0.1590722,0.057141326,-0.053828485,-0.04044102,-0.1161138,-0.14916518,-0.11421154,-0.28436494,-0.1611885,0.27351004,-0.12977009,-0.037778754,-0.17985144,-0.16920915,-0.0585927,-0.08065225,0.004155374,0.11449075,0.21988651,0.118770264,0.3315082,0.10297171,-0.21684818,0.07468706,0.06171919,-0.025829038,-0.076158755,0.1021682,0.13246657,0.1304586,0.13399373,-0.057897933,-0.21482757,-0.026382001,0.028975451,-0.18086344,0.12978446,0.09601557,-0.11605869,0.14009686,0.036604386,-0.017016584,0.10554464,0.3163586,-0.021519529,-0.07197201,-0.2206577,-0.051317595,0.09879219,0.07908382,0.11257109,0.1665159,0.06705741,0.122483954,-0.02690174,-0.046390522,-0.17022806,-0.24528538,0.14449479,-0.14203392,-0.09826026,-0.12244988,0.017328644
p1460,-0.0003965736,-0.0784554,0.022196872,0.040280838,0.19913425,-0.059296485,0.07676155,-0.08272794,-0.020413028,0.28759873,0.04355298,-0.111300275,0.048722025,-0.15421729,0.07409447,0.16100244,-0.13508563,0.0033650228,-0.30199143,0.26938975,0.0575936,-0.080983624,-0.14371198,-0.2546572,-0.073116034,0.114049636,-0.03229477,0.099117495,0.021389978,-0.06946214,-0.14205535,0.019523153,0.11182905,0.026382556,-0.024578301,0.16529222,0.14041086,0.032457188,0.00799485,0.13973683,0.09203906,0.1563869,0.009893953,-0.023970153,0.15970545,-0.13327974,-0.041340273,0.0011235392,0.07044772,0.048298266,0.11979092,0.10311718,0.039768655,0.046397977,-0.1712608,-0.08800643,0.11719199,-0.107331514,-0.042330675,0.12387842,-0.27825922,0.02565291,0.06037546,-0.033273768,0.19285756,-0.10586558,0.022991862,0.022996437,0.00038231746,-0.05752261,-0.03573252,-0.12436656,-0.25139537,-0.13568309,0.17715608,-0.06520365,-0.013340257,-0.13657278,-0.15991758,-0.06470121,-0.09368782,0.004377492,0.16296749,0.20605934,0.06352854,0.24823365,0.08362877,-0.21416606,0.022037596,0.06549131,-0.049944296,-0.059426006,0.04078178,0.027701836,0.09564382,0.12949653,-0.09676019,-0.13803172,0.011087434,0.045309775,-0.16911171,0.10116469,0.045515146,-0.09228654,0.035077624,0.050151497,-0.019316677,0.1072568,0.17755216,0.009236399,-0.0035015398,-0.18758999,-0.058029976,0.05070344,0.045053024,0.060945444,0.16914542,0.057537425,0.13091043,0.039907604,-0.070581175,-0.17214595,-0.1416786,0.11307976,-0.16718069,0.049098697,-0.09761023,0.016940543
p1461,-0.02650251,-0.11238908,0.01097963,-0.041330166,0.20451976,-0.16434364,0.06419858,-0.16014917,0.016371427,0.3915732,0.0974894,-0.19001234,0.17338653,-0.27750596,0.07983281,0.19727702,-0.12905835,0.050660815,-0.50922346,0.21540917,0.27564898,-0.06858525,-0.25402617,-0.31437385,-0.29201636,0.115561455,-0.17463198,0.13158761,0.04219712,-0.09097096,-0.1691971,-0.013894064,0.15358567,0.007295854,0.011763362,0.29693067,0.16947925,0.063762985,0.07337987,0.19410488,0.12217148,0.18466182,0.05507114,-0.06718751,0.1912216,-0.07760536,0.076409765,-0.111318044,-0.007690998,0.027049933,0.23288682,0.052247476,0.029145436,0.1019355,-0.14503112,-0.2197872,0.1945636,-0.29366755,-0.039982785,0.2733561,-0.439098,-0.09673779,0.10076634,-0.06827788,0.25245756,-0.08208725,0.19955987,0.04974803,-0.10582062,-0.08793889,-0.030901747,-0.117099755,-0.2428292,-0.093170546,0.2245791,-0.06621907,-0.02072015,-0.19937834,-0.14870419,-0.057347257,-0.14805342,-0.15546858,0.21825491,0.23465893,0.17176376,0.23328786,0.05156657,-0.2541404,0.07731295,0.08139303,-0.19053426,-0.049314763,0.08368481,0.03763752,0.26414418,0.098428056,-0.036340818,-0.15468338,-0.05876448,0.0600393,-0.27761996,0.15539084,-0.02442538,-0.024317099,0.1562331,-0.0068938136,0.0077964873,0.19571093,0.23647499,0.0041553723,0.0079045845,-0.23116504,-0.09554925,0.105928555,0.038045738,0.12719467,0.21484156,0.20009018,0.09495998,0.074012205,-0.0779043,-0.14006296,-0.30381426,0.14250046,-0.14089239,-0.020290475,-0.12305675,0.055321336
p1462,-0.06718716,-0.14746962,0.035229508,-0.010437155,0.1984567,-0.18228208,0.10411307,-0.17580165,0.005152111,0.43287623,0.11870652,-0.2351562,0.17941007,-0.33449265,0.11053142,0.25948307,-0.10411855,0.07476527,-0.55752516,0.2349949,0.30726457,-0.060159363,-0.29729748,-0.34309578,-0.3541262,0.13713817,-0.16604689,0.19721487,0.06991014,-0.13449226,-0.21338445,-0.003812173,0.16635934,-0.0018399075,-0.013857109,0.2987623,0.21786326,0.007885377,0.120768204,0.1785345,0.16692217,0.22074622,0.0022883487,-0.096742235,0.2500243,-0.08398772,0.09464569,-0.13340758,-0.014829884,0.07616456,0.28424832,0.07488461,0.020784458,0.12910399,-0.18169565,-0.21533795,0.22464879,-0.35275826,-0.100636356,0.29880938,-0.49797124,-0.060609393,0.14681263,-0.073559105,0.2704145,-0.07561849,0.22482581,0.047751617,-0.10484184,-0.10651127,-0.02198759,-0.13124835,-0.26539087,-0.114399925,0.25394255,-0.026839301,0.008353148,-0.2266652,-0.15684211,0.01663067,-0.16788115,-0.14729723,0.28155115,0.27790168,0.22398147,0.26177967,0.107910156,-0.2968448,0.1118975,0.12292559,-0.21036224,-0.09481452,0.1180319,-0.013198998,0.27102047,0.14166543,-0.018068422,-0.19442531,-0.086740635,0.046084896,-0.3161279,0.1672755,-0.088130966,-0.01869125,0.17560662,0.035388246,-0.0056433943,0.25478044,0.28413904,-0.046710353,0.02945469,-0.22829302,-0.072368085,0.14577374,0.0043895757,0.11187801,0.23368947,0.19215886,0.13838379,0.08779592,-0.100294314,-0.16245618,-0.345045,0.13443471,-0.16756533,-0.009148319,-0.12642343,0.07055564
p1463,-0.0034312261,-0.09407309,0.05895388,0.13043861,0.23378453,-0.05756986,0.11827051,-0.01705009,-0.017767975,0.28431433,0.038393896,-0.13213213,-0.010195304,-0.089921035,0.12115135,0.21218662,-0.19379343,-0.023065452,-0.20983756,0.36676088,0.055310395,-0.07063158,-0.16580422,-0.33590186,-0.021612035,0.15177952,-0.062566526,0.11495813,0.110555984,-0.089077,-0.25086236,0.0695018,0.023173941,0.12774052,-0.009519382,0.14582974,0.11325551,-0.024430241,0.027267257,0.08551315,0.04747599,0.2421906,-0.017762134,-0.026632754,0.25996962,-0.22352727,-0.12898807,0.13015357,0.21775097,0.09292247,0.15246023,0.1290888,0.10882838,-0.002496342,-0.1864505,-0.008719498,0.11944813,-0.023551056,-0.13601877,-0.038077228,-0.28547865,0.1767896,0.05164026,-0.0791465,0.32661226,-0.18737628,-0.015465259,0.039006077,0.052802972,-0.10325344,-0.043222122,-0.178298,-0.4258062,-0.22943854,0.17526169,-0.0711398,-0.0509419,-0.14480089,-0.24761923,0.015241627,-0.15454248,0.09107753,0.24914406,0.36291945,0.04282378,0.37776518,0.2487467,-0.2712463,0.003736567,0.16090621,0.06826674,-0.16418716,-0.004376012,0.035808273,0.055814024,0.14994536,-0.2571773,-0.25670692,0.040219635,0.0685123,-0.25088426,0.14434253,0.07788472,-0.03841752,0.05674109,0.1104339,-0.14318302,0.07481567,0.20134857,0.005706406,-0.0010656248,-0.17155801,-0.0045118714,0.085189566,-0.021306427,0.009818268,0.16662459,-0.007098792,0.23777711,0.032544006,-0.10588491,-0.31878984,-0.103839,0.16217884,-0.32595575,0.120350696,-0.08642889,0.022907628
p1464,-0.008053113,-0.0798732,0.04374237,0.122773156,0.25751746,-0.09496292,0.10799276,-0.0257837,-0.009032466,0.28273448,0.08743967,-0.11474069,0.01814463,-0.1351249,0.13507576,0.20492326,-0.18759423,-0.01448009,-0.22966537,0.39012498,0.080379754,-0.07844951,-0.17450505,-0.3284596,-0.04476134,0.12045653,-0.039173998,0.096158676,0.1374463,-0.05082327,-0.23074962,0.0691239,0.026456691,0.08234269,0.005333019,0.1504834,0.13002731,0.011034438,0.017741345,0.10895203,0.07244378,0.24016389,0.005634376,-0.030926965,0.2551243,-0.20442455,-0.12658758,0.11500375,0.2132913,0.08568083,0.14556499,0.12450807,0.0887902,0.006801459,-0.16632652,-0.0374698,0.12495479,-0.077319324,-0.088456266,0.02573652,-0.28615853,0.14684813,0.024298012,-0.04666398,0.26099977,-0.20478651,0.025945732,0.02759435,0.06398995,-0.104271956,-0.039870065,-0.15111853,-0.38934642,-0.20671771,0.22516158,-0.09917311,-0.066200785,-0.12631486,-0.23660886,0.03113446,-0.16726093,0.04851938,0.23585282,0.35242614,0.053997356,0.3540828,0.23218252,-0.26643622,0.029528221,0.14163923,0.024666915,-0.14259787,0.00070546614,0.06739777,0.05086236,0.12835188,-0.22325782,-0.24581312,0.0257934,0.073217005,-0.21049255,0.14913568,0.10131148,-0.071230225,0.11744376,0.08081203,-0.13042311,0.05668584,0.19050933,-0.0032944356,-0.016127706,-0.19592756,-0.0030587844,0.09139584,0.0037109053,0.02983798,0.14728895,-0.02796653,0.20053919,0.03079572,-0.09735616,-0.28892574,-0.13966814,0.1568615,-0.29012117,0.061633036,-0.05661148,0.007244302
p1465,-0.021025445,-0.093063176,0.06593249,0.097884014,0.22852409,-0.09013904,0.107818395,-0.05181086,-0.0218115,0.2830413,0.06341222,-0.15000807,0.0163526,-0.1285795,0.09437694,0.18922444,-0.15559717,-0.005853754,-0.26718995,0.33535838,0.088248685,-0.06538287,-0.19294545,-0.3076103,-0.08301915,0.12655905,-0.077483736,0.115161456,0.09449722,-0.06812385,-0.20439477,0.043815833,0.06160761,0.07445001,-0.010825302,0.1438047,0.1071973,-0.00215146,0.01411913,0.10565754,0.07331507,0.20197904,-0.00038769408,-0.031653613,0.22176445,-0.1712583,-0.08252808,0.06326574,0.14884762,0.08028876,0.15972172,0.11930262,0.07804573,0.02348911,-0.18044591,-0.047961455,0.12403457,-0.09209893,-0.1055389,0.03590373,-0.29898807,0.12289871,0.05130104,-0.07363126,0.2699924,-0.16839622,0.04278377,0.027851697,0.012704327,-0.09878622,-0.029074732,-0.13522203,-0.33585507,-0.18457668,0.1991693,-0.06587188,-0.052189052,-0.14775927,-0.23166192,0.0019201252,-0.14299789,0.025971731,0.23249298,0.2857979,0.07602597,0.31873196,0.19158609,-0.25932807,0.016153,0.1333062,-0.00033332242,-0.11288202,0.024269834,0.025123693,0.0802187,0.14702415,-0.18577898,-0.21796064,0.010994472,0.06444374,-0.2282387,0.12013397,0.06454108,-0.05351311,0.08275527,0.075770184,-0.08170292,0.09359824,0.20384988,-0.010870663,-0.011275716,-0.17933035,-0.04027025,0.090383194,0.012995152,0.040038966,0.17178114,0.015547201,0.18300389,0.04653004,-0.08126077,-0.25276816,-0.1338615,0.14649558,-0.2522125,0.077099085,-0.07612135,0.026638268
p1466,-0.022349114,-0.09558213,-0.015600736,-0.016227823,0.1910931,-0.13960798,0.0645071,-0.12283742,0.01653384,0.35991108,0.10156354,-0.13029473,0.1336117,-0.25204158,0.083877146,0.17280851,-0.118588746,0.0381149,-0.43821388,0.2586953,0.17322432,-0.0910138,-0.22445966,-0.30334857,-0.20310317,0.113588646,-0.10370868,0.11910037,0.042858783,-0.085368894,-0.16811275,0.0030839008,0.1225027,-0.018873144,0.00662899,0.24432297,0.1660144,0.05611835,0.052249894,0.19285183,0.10936819,0.17461325,0.050047178,-0.04141485,0.17781799,-0.09947479,0.04046939,-0.060784817,0.033325963,0.028908,0.17018607,0.05858232,0.028845433,0.08822807,-0.13663009,-0.17338143,0.16802128,-0.24095827,-0.006692522,0.23720624,-0.38174623,-0.05410901,0.061428376,-0.05432794,0.19932394,-0.0810702,0.12863697,0.034944218,-0.051527377,-0.06544361,-0.04469206,-0.11772039,-0.24734762,-0.08703428,0.22913183,-0.08556835,-0.012068306,-0.18484496,-0.15112206,-0.06448251,-0.13947031,-0.10254465,0.20830864,0.21335429,0.13945849,0.23624457,0.07052133,-0.2523199,0.072645135,0.068028115,-0.1344352,-0.03708991,0.07120648,0.05050597,0.19056004,0.099782296,-0.04897111,-0.14036046,-0.04036199,0.04734331,-0.22823898,0.13333704,0.020213684,-0.066238,0.10814857,0.012168932,0.0044188923,0.15042345,0.21247458,-0.0002796317,-0.010639431,-0.21528721,-0.07555781,0.09666978,0.035760753,0.11562216,0.18053107,0.1203962,0.09864545,0.049183868,-0.06081142,-0.14418052,-0.25049973,0.14539462,-0.14123806,-0.010330221,-0.10539022,0.02502884
p1467,0.020484786,-0.050870895,-0.029819792,-0.045975555,0.1894596,-0.01899061,0.068627656,-0.096580476,-0.02005199,0.2805754,0.024292259,-0.07149393,0.07422731,-0.16263495,0.057560597,0.090224765,-0.15761773,-0.0332752,-0.31228742,0.24062191,-0.0074220514,-0.11827584,-0.11349503,-0.23017783,-0.0070857187,0.09646,0.02730201,0.0641375,-0.053340353,-0.078932725,-0.06045808,-0.025723374,0.15742919,-0.0059886784,-0.030883389,0.13338241,0.119998775,0.08527465,-0.036018576,0.1758242,0.09200236,0.09075301,7.9464495e-05,0.028680414,0.100693315,-0.14685003,-0.0025710582,-0.015234089,0.023479324,0.0042532673,0.04638179,0.09705423,-0.015476143,0.033495426,-0.14950801,-0.10508569,0.07332338,-0.07512703,0.05863541,0.15432951,-0.24998306,-0.0057105036,0.049438223,-0.0127235,0.10676496,-0.03641856,-0.02556864,0.01267368,-0.001696618,-0.002269584,-0.017898232,-0.13238773,-0.17722224,-0.09549606,0.14187649,-0.08149591,0.024509741,-0.13988535,-0.13446717,-0.1539698,-0.06153519,0.009517296,0.08147763,0.08720883,0.017645735,0.19718242,-0.0008968923,-0.1618604,0.023954468,-0.009053916,-0.059815392,0.011175162,0.06690459,0.045148652,0.09487559,0.0974305,-0.0065715327,-0.03635254,0.019633103,0.05825532,-0.112617224,0.048291504,0.060130704,-0.154657,-0.05625269,0.023920143,0.04727822,0.07434742,0.13097239,0.03531255,-0.003674086,-0.20536336,-0.083572656,-0.01661608,0.106842235,0.08328372,0.17982052,0.054164063,0.07109108,0.029935108,-0.0335546,-0.13864276,-0.10462743,0.107785866,-0.14618164,0.05318441,-0.11688624,-0.0061590546
p1468,-0.0022127996,-0.12042514,-0.0068525076,-0.033593178,0.18969722,-0.08929113,0.07412878,-0.14308608,-0.0030262566,0.32652783,0.066060334,-0.13718493,0.14224175,-0.24725507,0.060829908,0.1690564,-0.08955117,0.058488376,-0.44713306,0.19811417,0.15065677,-0.09855723,-0.20061067,-0.2712539,-0.20982635,0.10683415,-0.078168616,0.1305221,-0.028282572,-0.09041772,-0.10450276,-0.008943566,0.19080798,-0.0019952373,-0.060831092,0.23470171,0.1831065,0.03938554,0.055019386,0.19728434,0.1255448,0.10746298,0.031410407,-0.0393268,0.15116312,-0.061108362,0.07294235,-0.10591842,-0.07031424,-0.0011206288,0.16319253,0.058785547,0.003089229,0.12505762,-0.16164723,-0.18946686,0.1455023,-0.240407,-0.024317129,0.2686059,-0.3684496,-0.08461588,0.07910221,-0.03936291,0.17642932,-0.049471144,0.10255924,0.02783609,-0.087250605,-0.058081944,-0.019735811,-0.11510102,-0.19096996,-0.06637671,0.18640949,-0.07056723,0.016156424,-0.18620457,-0.12166216,-0.08530437,-0.085685804,-0.08339349,0.13592866,0.13746756,0.134154,0.2037392,0.01752972,-0.2003471,0.06600945,0.04688828,-0.15169303,-0.024105273,0.12073266,0.015005956,0.20732938,0.12373345,0.027480206,-0.11345796,-0.027303874,0.04509219,-0.20225069,0.1124964,-0.02541377,-0.08939778,0.059460398,0.008919943,0.04388229,0.1706738,0.23178029,-0.012719592,0.0012938427,-0.21076861,-0.111713015,0.063989826,0.056772474,0.113079935,0.22041115,0.1603782,0.0879352,0.026155721,-0.058905568,-0.11405059,-0.23269719,0.121078975,-0.09846772,-0.02773938,-0.13079952,0.02585707
p1469,0.020502938,-0.0470747,-0.034092177,-0.05645956,0.18716714,0.0017460062,0.05814397,-0.09377995,-0.03033314,0.26939854,0.0045140614,-0.04976295,0.05624142,-0.14343849,0.049111992,0.0655501,-0.15384558,-0.039593395,-0.28784758,0.23593926,-0.05799201,-0.11891529,-0.090619735,-0.20358074,0.025638344,0.08646925,0.047933687,0.039074495,-0.061236758,-0.06939124,-0.047738135,-0.015424283,0.14358488,-0.024178494,-0.036142163,0.108640395,0.11497883,0.08966604,-0.048165683,0.16306658,0.07464775,0.07629258,0.002944622,0.0481286,0.0727474,-0.14715233,-0.013047071,-0.010067518,0.027050031,0.0014842178,0.018238463,0.09614406,-0.029561883,0.028749717,-0.14697172,-0.1035269,0.046197694,-0.04584534,0.072563514,0.14009099,-0.2120095,-0.005377004,0.035643436,0.0032275037,0.07657941,-0.039064262,-0.04704581,0.00067088223,0.010865872,0.006430236,-0.038223192,-0.13696788,-0.15648122,-0.07902875,0.13436402,-0.09336516,0.030253367,-0.117157154,-0.12242507,-0.1708783,-0.05742681,0.007544835,0.051818978,0.059628587,-0.008947067,0.17382348,-0.02140384,-0.14953429,0.015121884,-0.039926823,-0.040914044,0.023963364,0.06028503,0.038641315,0.0613759,0.091742225,-0.0056834524,-0.00025778107,0.022870563,0.054782383,-0.084510416,0.0333437,0.075994015,-0.16297129,-0.079663254,0.02982453,0.043384522,0.0404563,0.098447345,0.048917037,-0.010861632,-0.19400436,-0.073026866,-0.036586374,0.108071804,0.07126559,0.14783716,0.024352163,0.0644962,0.02069877,-0.02172412,-0.1369946,-0.08981024,0.09565728,-0.1255841,0.06367082,-0.12082107,-0.013672062
p1470,-0.0013206684,-0.11212274,0.02187554,0.0048224865,0.19989997,-0.089861505,0.06358863,-0.11191958,-0.015166658,0.2976754,0.062038045,-0.1480895,0.09608952,-0.2132159,0.06899903,0.16880609,-0.10582059,0.037163686,-0.39243242,0.22942382,0.14593582,-0.07443808,-0.19654098,-0.2782651,-0.17973596,0.10108197,-0.08535095,0.116640106,0.008417789,-0.08851042,-0.13954139,0.0103699975,0.13703631,0.0329141,-0.048476428,0.2026536,0.14031239,0.028308984,0.03498072,0.17020679,0.09147841,0.13667518,0.03532933,-0.04653182,0.15990426,-0.087093055,0.022622727,-0.047263782,-0.00087673136,0.033384353,0.17664173,0.06759927,0.041874666,0.09645318,-0.17651697,-0.15031423,0.1438334,-0.18751268,-0.050413158,0.18527569,-0.34747213,-0.019801635,0.055962384,-0.046493035,0.21583694,-0.071313255,0.08062945,0.02769068,-0.06466819,-0.06818031,-0.020778272,-0.11630112,-0.2257578,-0.10283832,0.17320672,-0.078598864,-0.0017315547,-0.17471433,-0.16230035,-0.067335054,-0.102764145,-0.054269407,0.15376781,0.19125551,0.11563953,0.23680453,0.07177239,-0.22588085,0.05451382,0.06969042,-0.10186294,-0.047105666,0.09037628,0.02795209,0.16349605,0.13446721,-0.048024267,-0.13427323,-0.025249902,0.041386668,-0.21356945,0.12176616,0.005363388,-0.07599295,0.060861394,0.028480085,-0.0055781365,0.14583446,0.22304711,-0.015750026,-0.010356175,-0.18985231,-0.0821059,0.074063145,0.04520699,0.09647985,0.20245457,0.12896416,0.12119375,0.016292103,-0.07891262,-0.15267548,-0.2013861,0.12727155,-0.13488847,0.00576741,-0.1129094,0.03049265
